element,key,value_number,value_text,note
gain,frame_231,1.0171467705248893,ratio,"cumulative, reported not applied"
gain,frame_232,1.0164779900364163,ratio,"cumulative, reported not applied"
gain,frame_233,1.022525303057622,ratio,"cumulative, reported not applied"
gain,frame_234,1.0142061922761128,ratio,"cumulative, reported not applied"
gain,frame_235,1.0163943658115226,ratio,"cumulative, reported not applied"
gain,frame_236,1.0159832905722392,ratio,"cumulative, reported not applied"
gain,frame_237,1.017081822420835,ratio,"cumulative, reported not applied"
gain,frame_238,1.0230606968558784,ratio,"cumulative, reported not applied"
gain,frame_239,1.0157172895030209,ratio,"cumulative, reported not applied"
residual_before,frame_000,nan,log2,
residual_before,frame_001,0.05786928423913196,log2,
residual_before,frame_002,0.04078091378323734,log2,
residual_before,frame_003,0.04246362720732577,log2,
residual_before,frame_004,0.039128783042542636,log2,
residual_before,frame_005,0.03970395913347602,log2,
residual_before,frame_006,0.03862134864903055,log2,
residual_before,frame_007,0.0352230864809826,log2,
residual_before,frame_008,0.034662737598409876,log2,
residual_before,frame_009,0.03565612272359431,log2,
residual_before,frame_010,0.036243423717678525,log2,
residual_before,frame_011,0.03594685782445595,log2,
residual_before,frame_012,0.036452948275837116,log2,
residual_before,frame_013,0.03712013793119695,log2,
residual_before,frame_014,0.04430334885546472,log2,
residual_before,frame_015,0.03633160100434907,log2,
residual_before,frame_016,0.034297357429750264,log2,
residual_before,frame_017,0.03523430062341504,log2,
residual_before,frame_018,0.03528368084516842,log2,
residual_before,frame_019,0.03429519401106518,log2,
residual_before,frame_020,0.03296326697454788,log2,
residual_before,frame_021,0.036195918248267844,log2,
residual_before,frame_022,0.037931973245576955,log2,
residual_before,frame_023,0.03313430548587348,log2,
residual_before,frame_024,0.03294609555450734,log2,
residual_before,frame_025,0.03406184598861728,log2,
residual_before,frame_026,0.03413864866888616,log2,
residual_before,frame_027,0.033083301430451684,log2,
residual_before,frame_028,0.03206582691927906,log2,
residual_before,frame_029,0.03306787162728142,log2,
residual_before,frame_030,0.03156959039915819,log2,
residual_before,frame_031,0.03597915900172666,log2,
residual_before,frame_032,0.03247523112804629,log2,
residual_before,frame_033,0.032333296272554435,log2,
residual_before,frame_034,0.035060744994552806,log2,
residual_before,frame_035,0.034433987020747736,log2,
residual_before,frame_036,0.032735616419813596,log2,
residual_before,frame_037,0.03283900576934684,log2,
residual_before,frame_038,0.03197919818921946,log2,
residual_before,frame_039,0.03230242384597659,log2,
residual_before,frame_040,0.035069021352683194,log2,
residual_before,frame_041,0.030805723174125887,log2,
residual_before,frame_042,0.03065272832463961,log2,
residual_before,frame_043,0.031687705326476134,log2,
residual_before,frame_044,0.031711575866211206,log2,
residual_before,frame_045,0.03071145957801491,log2,
residual_before,frame_046,0.030880480160703883,log2,
residual_before,frame_047,0.030962520555476658,log2,
residual_before,frame_048,0.030925511295208707,log2,
residual_before,frame_049,0.03075151988014113,log2,
residual_before,frame_050,0.032802912493934855,log2,
residual_before,frame_051,0.03302280629577581,log2,
residual_before,frame_052,0.03041309652326163,log2,
residual_before,frame_053,0.03201027098111808,log2,
residual_before,frame_054,0.03381284233182669,log2,
residual_before,frame_055,0.03242591458547395,log2,
residual_before,frame_056,0.0325374601961812,log2,
residual_before,frame_057,0.031518204501480795,log2,
residual_before,frame_058,0.03109148061776068,log2,
residual_before,frame_059,0.03118871504557319,log2,
residual_before,frame_060,0.031086902556126006,log2,
residual_before,frame_061,0.030882109844242223,log2,
residual_before,frame_062,0.03487376852717716,log2,
residual_before,frame_063,0.03191962852724828,log2,
residual_before,frame_064,0.03382608121319208,log2,
residual_before,frame_065,0.03343841891910415,log2,
residual_before,frame_066,0.03767293608689215,log2,
residual_before,frame_067,0.03400970186339691,log2,
residual_before,frame_068,0.0407344366540201,log2,
residual_before,frame_069,0.03638673217210453,log2,
residual_before,frame_070,0.03120104258414358,log2,
residual_before,frame_071,0.03870886561344378,log2,
residual_before,frame_072,0.03101176064228639,log2,
residual_before,frame_073,0.03474843483127188,log2,
residual_before,frame_074,0.032753325809608214,log2,
residual_before,frame_075,0.03151612458168529,log2,
residual_before,frame_076,0.032390256092185155,log2,
residual_before,frame_077,0.03104768946650438,log2,
residual_before,frame_078,0.033672830351861194,log2,
residual_before,frame_079,0.03192793924245052,log2,
residual_before,frame_080,0.03379711364686955,log2,
residual_before,frame_081,0.03458126337500289,log2,
residual_before,frame_082,0.03260226333804894,log2,
residual_before,frame_083,0.03092871817352716,log2,
residual_before,frame_084,0.03421985934255645,log2,
residual_before,frame_085,0.03461206390056759,log2,
residual_before,frame_086,0.0325292436464224,log2,
residual_before,frame_087,0.03264589842001442,log2,
residual_before,frame_088,0.03316580150567461,log2,
residual_before,frame_089,0.032809852753416635,log2,
residual_before,frame_090,0.03594403406896163,log2,
residual_before,frame_091,0.03468688674911391,log2,
residual_before,frame_092,0.03831339102180209,log2,
residual_before,frame_093,0.03267890929419082,log2,
residual_before,frame_094,0.0318470552447252,log2,
residual_before,frame_095,0.03191256639547646,log2,
residual_before,frame_096,0.030471990234218538,log2,
residual_before,frame_097,0.03228425097768195,log2,
residual_before,frame_098,0.04130657120549586,log2,
residual_before,frame_099,0.032570120674790815,log2,
residual_before,frame_100,0.032619174220599234,log2,
residual_before,frame_101,0.0333193194528576,log2,
residual_before,frame_102,0.03153189879958518,log2,
residual_before,frame_103,0.03366814603214152,log2,
residual_before,frame_104,0.0334475595591357,log2,
residual_before,frame_105,0.03022850128763821,log2,
residual_before,frame_106,0.03316432565043215,log2,
residual_before,frame_107,0.031233610774506815,log2,
residual_before,frame_108,0.031785809245775454,log2,
residual_before,frame_109,0.03531417527119629,log2,
residual_before,frame_110,0.03352054218703415,log2,
residual_before,frame_111,0.03249217309348751,log2,
residual_before,frame_112,0.03307615614903625,log2,
residual_before,frame_113,0.03407120345218573,log2,
residual_before,frame_114,0.03773967723827809,log2,
residual_before,frame_115,0.033135458957985975,log2,
residual_before,frame_116,0.033929563011042774,log2,
residual_before,frame_117,0.03622480342164636,log2,
residual_before,frame_118,0.03827756534155924,log2,
residual_before,frame_119,0.033974409467191435,log2,
residual_before,frame_120,0.03127112226502504,log2,
residual_before,frame_121,0.03681678482098505,log2,
residual_before,frame_122,0.03143365237338003,log2,
residual_before,frame_123,0.03248906374210492,log2,
residual_before,frame_124,0.03200557368109003,log2,
residual_before,frame_125,0.037577587412670255,log2,
residual_before,frame_126,0.03400079761922825,log2,
residual_before,frame_127,0.03544875576335471,log2,
residual_before,frame_128,0.036373319453559816,log2,
residual_before,frame_129,0.038777847090386786,log2,
residual_before,frame_130,0.0329074856126681,log2,
residual_before,frame_131,0.03325910681451205,log2,
residual_before,frame_132,0.03609446733025834,log2,
residual_before,frame_133,0.032572448122664355,log2,
residual_before,frame_134,0.03338247555075213,log2,
residual_before,frame_135,0.04190280335023999,log2,
residual_before,frame_136,0.037605979494401254,log2,
residual_before,frame_137,0.03215289943909738,log2,
residual_before,frame_138,0.03245231645996682,log2,
residual_before,frame_139,0.03416918244329281,log2,
residual_before,frame_140,0.033515465605887584,log2,
residual_before,frame_141,0.03622739868296776,log2,
residual_before,frame_142,0.03956889490655158,log2,
residual_before,frame_143,0.036244518487364985,log2,
residual_before,frame_144,0.03256042739667464,log2,
residual_before,frame_145,0.03189642973302398,log2,
residual_before,frame_146,0.03633485529280733,log2,
residual_before,frame_147,0.033963763853535056,log2,
residual_before,frame_148,0.03480909134668764,log2,
residual_before,frame_149,0.03508048798539676,log2,
residual_before,frame_150,0.03388277001795359,log2,
residual_before,frame_151,0.033969054216868244,log2,
residual_before,frame_152,0.036874288038234226,log2,
residual_before,frame_153,0.03371098764182534,log2,
residual_before,frame_154,0.03583681375312153,log2,
residual_before,frame_155,0.03565503910067491,log2,
residual_before,frame_156,0.035792605820461176,log2,
residual_before,frame_157,0.03353500539378729,log2,
residual_before,frame_158,0.032087295097881,log2,
residual_before,frame_159,0.03360694885486737,log2,
residual_before,frame_160,0.03430870026932098,log2,
residual_before,frame_161,0.03624781254620757,log2,
residual_before,frame_162,0.0337106965307612,log2,
residual_before,frame_163,0.0346084885095479,log2,
residual_before,frame_164,0.03303256450453773,log2,
residual_before,frame_165,0.0337448341306299,log2,
residual_before,frame_166,0.034061000478686765,log2,
residual_before,frame_167,0.03160086096613668,log2,
residual_before,frame_168,0.034207012387923896,log2,
residual_before,frame_169,0.03492956209811382,log2,
residual_before,frame_170,0.03329664605553262,log2,
residual_before,frame_171,0.033893724816152826,log2,
residual_before,frame_172,0.032498929591383785,log2,
residual_before,frame_173,0.03301886437111534,log2,
residual_before,frame_174,0.033868683356558904,log2,
residual_before,frame_175,0.037335401808377355,log2,
residual_before,frame_176,0.03287843268481083,log2,
residual_before,frame_177,0.032903680694289505,log2,
residual_before,frame_178,0.032937485884758644,log2,
residual_before,frame_179,0.030886067950632423,log2,
residual_before,frame_180,0.03330999503668863,log2,
residual_before,frame_181,0.03325086156837642,log2,
residual_before,frame_182,0.03168355466914363,log2,
residual_before,frame_183,0.03110268959426321,log2,
residual_before,frame_184,0.03578823404677678,log2,
residual_before,frame_185,0.036216789405443706,log2,
residual_before,frame_186,0.03332151137874462,log2,
residual_before,frame_187,0.03276789135998115,log2,
residual_before,frame_188,0.032604498526779935,log2,
residual_before,frame_189,0.03549958104849793,log2,
residual_before,frame_190,0.032754546075011604,log2,
residual_before,frame_191,0.03416525300417561,log2,
residual_before,frame_192,0.03208272441406734,log2,
residual_before,frame_193,0.03349330942728557,log2,
residual_before,frame_194,0.03293811711773742,log2,
residual_before,frame_195,0.031978799524949864,log2,
residual_before,frame_196,0.03354225387738552,log2,
residual_before,frame_197,0.03534703799232375,log2,
residual_before,frame_198,0.03113312005007174,log2,
residual_before,frame_199,0.03296363299887162,log2,
residual_before,frame_200,0.03559644953929819,log2,
residual_before,frame_201,0.03445250492950436,log2,
residual_before,frame_202,0.03713671726291068,log2,
residual_before,frame_203,0.03401862092141528,log2,
residual_before,frame_204,0.03391049776109867,log2,
residual_before,frame_205,0.03297870206006337,log2,
residual_before,frame_206,0.034361261044978164,log2,
residual_before,frame_207,0.03620699068414979,log2,
residual_before,frame_208,0.032205519994022325,log2,
residual_before,frame_209,0.032169336584047414,log2,
residual_before,frame_210,0.03566090566164348,log2,
residual_before,frame_211,0.036069826572202146,log2,
residual_before,frame_212,0.03254761993594002,log2,
residual_before,frame_213,0.031024119292851537,log2,
residual_before,frame_214,0.0317631395009812,log2,
residual_before,frame_215,0.033914871761226095,log2,
residual_before,frame_216,0.032573731790762395,log2,
residual_before,frame_217,0.03337227110750973,log2,
residual_before,frame_218,0.03279289818601683,log2,
residual_before,frame_219,0.03408477014454547,log2,
residual_before,frame_220,0.034962410645675845,log2,
residual_before,frame_221,0.03384234405530151,log2,
residual_before,frame_222,0.03274030213651713,log2,
residual_before,frame_223,0.033167241665069014,log2,
residual_before,frame_224,0.03661108868254814,log2,
residual_before,frame_225,0.032242788627627306,log2,
residual_before,frame_226,0.03288779225840699,log2,
residual_before,frame_227,0.033529093096149154,log2,
residual_before,frame_228,0.033492156624561176,log2,
residual_before,frame_229,0.03545362359727733,log2,
residual_before,frame_230,0.031954637859598733,log2,
residual_before,frame_231,0.03380669800390024,log2,
residual_before,frame_232,0.03402156222728081,log2,
residual_before,frame_233,0.036128255393123254,log2,
residual_before,frame_234,0.035359465939109214,log2,
residual_before,frame_235,0.03501601873722393,log2,
residual_before,frame_236,0.0332111150783021,log2,
residual_before,frame_237,0.03451073469477706,log2,
residual_before,frame_238,0.034218570464872755,log2,
residual_before,frame_239,0.03408481867518276,log2,
residual_after,frame_000,nan,log2,
